latitude,longitude,population,median_house_value
32.78,-117.01,1532.0,235600.0
33.84,-117.82,676.0,454300.0
34.09,-118.01,2331.0,179200.0
34.06,-118.29,1704.0,141700.0
37.73,-122.42,2261.0,246400.0
32.75,-117.18,918.0,284700.0
33.98,-118.2,1506.0,172700.0
37.35,-121.95,545.0,244400.0
33.06,-117.26,1226.0,319800.0
33.83,-117.53,1156.0,195600.0
33.46,-117.34,848.0,273300.0
37.97,-122.02,1191.0,171000.0
34.26,-117.16,1135.0,135200.0
38.53,-121.51,966.0,216600.0
37.67,-122.48,2258.0,319700.0
33.86,-117.98,781.0,205800.0
33.87,-118.11,795.0,231800.0
38.0,-121.78,1094.0,174500.0
37.75,-122.17,835.0,91800.0
33.85,-118.04,1162.0,279200.0
34.08,-118.26,2699.0,179200.0
32.64,-117.02,157.0,281700.0
32.81,-115.38,950.0,67500.0
33.83,-118.07,3868.0,142900.0
34.06,-118.09,3485.0,171600.0
35.23,-115.75,132.0,75000.0
38.48,-121.47,2048.0,67300.0
36.6,-121.9,1234.0,225000.0
37.78,-122.43,1277.0,350000.0
36.62,-119.32,1070.0,51500.0
39.71,-121.78,84.0,179200.0
36.51,-119.55,971.0,76600.0
33.15,-117.14,702.0,168400.0
35.99,-120.12,1387.0,56200.0
33.82,-118.11,1095.0,232800.0
37.99,-121.96,1606.0,210100.0
33.8,-117.94,1500.0,254800.0
36.13,-119.13,1434.0,40900.0
40.78,-122.93,1685.0,91200.0
33.87,-118.19,2571.0,184100.0
37.78,-122.44,1696.0,475000.0
37.72,-120.02,990.0,88100.0
34.02,-118.88,5175.0,500001.0
32.64,-117.08,548.0,145800.0
34.2,-118.13,1022.0,295500.0
34.25,-118.58,2119.0,280800.0
37.3,-121.91,185.0,265000.0
34.07,-117.74,1550.0,135700.0
38.75,-121.31,2147.0,129200.0
33.84,-118.0,885.0,195100.0
38.68,-121.38,831.0,84200.0
34.1,-117.45,4048.0,91100.0
38.04,-121.35,2206.0,159100.0
37.95,-121.23,1342.0,59000.0
34.64,-120.47,1009.0,138000.0
37.86,-122.16,1298.0,404300.0
34.26,-118.54,2372.0,311800.0
34.96,-120.42,840.0,160700.0
34.89,-116.99,1551.0,70500.0
37.56,-121.99,3288.0,231200.0
35.26,-118.92,3450.0,63700.0
37.57,-122.31,1603.0,292600.0
34.41,-119.86,1630.0,325000.0
34.17,-118.33,750.0,251800.0
37.25,-121.85,1965.0,241200.0
41.74,-124.16,1532.0,69500.0
33.81,-117.94,1127.0,214300.0
34.05,-118.39,724.0,474100.0
35.38,-118.95,1419.0,83100.0
33.11,-117.08,1556.0,127700.0
38.65,-121.3,846.0,121600.0
38.55,-121.46,1454.0,57000.0
33.77,-118.19,1064.0,137500.0
34.3,-118.7,1284.0,244100.0
34.43,-119.67,1404.0,241400.0
36.19,-119.33,332.0,63800.0
34.06,-118.38,578.0,500001.0
35.47,-120.64,936.0,117200.0
34.15,-117.71,7665.0,349100.0
34.18,-119.18,2695.0,175800.0
40.4,-123.08,140.0,37500.0
38.37,-122.85,810.0,305000.0
38.59,-121.38,685.0,189400.0
33.9,-118.41,926.0,500001.0
37.33,-122.05,933.0,416300.0
34.17,-118.84,1877.0,187500.0
38.69,-121.2,1603.0,137500.0
38.76,-120.6,615.0,106900.0
38.03,-122.26,752.0,150200.0
33.97,-117.38,2027.0,155000.0
37.73,-122.24,2930.0,228400.0
35.36,-119.04,771.0,69500.0
33.62,-114.6,2434.0,86500.0
34.15,-118.37,2391.0,263100.0
33.75,-117.84,2164.0,139500.0
33.99,-118.06,637.0,174400.0
37.79,-122.22,1201.0,136700.0
37.61,-121.09,921.0,171400.0
38.03,-121.32,1862.0,143100.0
34.0,-118.07,2117.0,167300.0
36.92,-121.75,1071.0,194500.0
34.09,-117.28,273.0,90800.0
34.27,-119.23,1650.0,229300.0
34.01,-117.93,3883.0,157600.0
33.75,-118.12,742.0,500001.0
36.55,-121.7,1528.0,336600.0
34.21,-118.37,1939.0,176600.0
37.92,-122.31,983.0,195800.0
38.02,-121.9,1037.0,181800.0
33.84,-118.1,1318.0,219700.0
33.94,-116.48,923.0,81000.0
34.15,-118.8,647.0,356700.0
35.78,-119.25,1346.0,59800.0
33.87,-118.17,1339.0,162800.0
33.71,-117.86,208.0,157500.0
33.61,-117.87,866.0,500001.0
33.96,-118.45,1075.0,500001.0
33.99,-118.25,2496.0,98500.0
35.76,-119.14,421.0,156300.0
34.41,-117.33,1767.0,113500.0
34.18,-118.28,878.0,365600.0
38.0,-122.55,1395.0,301100.0
34.07,-118.26,701.0,232100.0
33.9,-117.49,5271.0,159100.0
38.66,-121.19,769.0,179200.0
33.95,-118.02,1112.0,173900.0
33.93,-118.02,1218.0,193800.0
34.15,-118.57,2059.0,500001.0
38.41,-121.76,348.0,93800.0
39.25,-123.36,522.0,144500.0
38.85,-121.39,1714.0,162700.0
34.15,-116.39,2709.0,73300.0
33.26,-117.3,1227.0,133800.0
38.01,-121.81,1074.0,105100.0
33.99,-118.06,484.0,186200.0
34.24,-118.43,987.0,172700.0
34.04,-118.22,1417.0,141700.0
37.9,-122.05,986.0,335700.0
37.26,-121.94,1137.0,238000.0
36.07,-119.07,1285.0,76200.0
34.0,-118.07,1471.0,143800.0
34.0,-118.33,486.0,247600.0
32.73,-116.91,2048.0,300300.0
34.21,-118.37,1990.0,159600.0
34.08,-118.27,2899.0,157500.0
36.33,-119.61,926.0,61500.0
35.36,-119.0,1258.0,48600.0
33.74,-116.44,117.0,403300.0
36.58,-121.94,1480.0,500000.0
33.0,-117.07,2211.0,281600.0
35.33,-119.06,3278.0,82800.0
32.75,-117.19,583.0,258300.0
33.75,-117.92,1413.0,147500.0
37.79,-121.23,1130.0,117900.0
34.05,-117.73,809.0,118100.0
38.55,-121.48,811.0,162500.0
39.02,-122.66,943.0,109400.0
32.68,-117.1,1200.0,93600.0
33.76,-117.95,3196.0,191400.0
36.6,-121.91,1110.0,329500.0
34.01,-118.47,393.0,461100.0
36.74,-119.79,401.0,75000.0
34.26,-118.59,3562.0,357100.0
37.98,-121.82,1969.0,165200.0
37.6,-122.08,2056.0,191700.0
34.26,-116.85,981.0,92400.0
37.98,-121.32,1737.0,94100.0
32.75,-117.19,513.0,411600.0
33.71,-118.29,780.0,464300.0
37.6,-120.95,729.0,97400.0
33.93,-117.83,671.0,306400.0
37.32,-119.51,88.0,214300.0
33.7,-116.22,825.0,124700.0
34.03,-118.36,1023.0,143800.0
34.16,-118.63,1296.0,392700.0
34.52,-118.22,2298.0,311600.0
33.6,-117.88,1938.0,500001.0
36.79,-119.81,1118.0,71900.0
37.62,-120.87,220.0,142500.0
34.0,-118.47,891.0,287500.0
37.68,-122.14,1424.0,210300.0
33.73,-116.22,1279.0,68500.0
32.92,-117.14,1936.0,184700.0
33.9,-118.3,2099.0,224100.0
37.74,-122.42,1076.0,263900.0
37.8,-121.22,521.0,91900.0
34.27,-119.2,3012.0,203400.0
32.58,-117.06,2213.0,147700.0
32.74,-117.23,299.0,179200.0
38.01,-121.81,528.0,128500.0
38.97,-122.65,703.0,60000.0
32.83,-116.95,6389.0,168700.0
34.22,-117.21,1408.0,161100.0
33.87,-118.2,974.0,161400.0
38.0,-122.03,1753.0,178300.0
39.02,-122.69,744.0,72400.0
34.91,-120.45,355.0,150000.0
37.89,-122.12,1260.0,257100.0
36.83,-119.78,1328.0,69300.0
35.35,-119.04,2212.0,85000.0
33.87,-118.31,1545.0,296300.0
33.89,-118.0,1053.0,213300.0
33.96,-118.17,3803.0,146500.0
41.69,-122.56,947.0,70100.0
38.12,-121.29,741.0,132500.0
34.2,-118.62,1486.0,235800.0
37.26,-121.85,793.0,291200.0
35.33,-118.99,1311.0,52900.0
39.1,-122.33,154.0,75000.0
34.01,-118.28,1118.0,131300.0
34.03,-117.31,786.0,134500.0
33.2,-117.21,1288.0,253700.0
34.11,-117.6,3360.0,155700.0
38.47,-122.67,1130.0,190300.0
36.59,-119.73,1058.0,92600.0
32.74,-116.98,454.0,173700.0
33.28,-117.28,4049.0,150700.0
38.13,-122.59,601.0,290900.0
33.97,-118.04,1968.0,162500.0
34.0,-118.44,821.0,362200.0
33.82,-118.13,711.0,225400.0
33.56,-117.81,1730.0,500001.0
33.8,-117.98,1077.0,227500.0
33.93,-118.22,2286.0,130000.0
38.53,-121.5,1508.0,114300.0
41.79,-120.08,434.0,56100.0
33.98,-118.04,1699.0,163300.0
37.4,-122.1,367.0,181300.0
36.42,-119.1,1217.0,57600.0
33.91,-118.07,1978.0,159200.0
33.95,-118.27,1074.0,94900.0
37.91,-122.29,748.0,262000.0
33.76,-118.08,743.0,46900.0
38.91,-120.1,30.0,500001.0
33.78,-118.04,1640.0,247100.0
35.13,-120.61,1777.0,190400.0
33.97,-118.07,3017.0,155600.0
34.14,-117.24,1301.0,107500.0
36.2,-119.08,1159.0,61200.0
37.9,-122.54,937.0,370000.0
33.96,-118.08,1659.0,165000.0
36.13,-119.03,1169.0,95500.0
34.68,-120.44,697.0,307400.0
38.37,-121.94,2899.0,120100.0
34.07,-118.45,3751.0,350000.0
35.35,-119.01,366.0,57900.0
33.83,-118.29,2819.0,216500.0
38.7,-121.37,1861.0,95000.0
34.17,-119.15,784.0,194300.0
34.21,-119.25,7132.0,301800.0
38.51,-121.49,1857.0,79500.0
33.77,-117.85,908.0,225000.0
34.04,-118.19,1322.0,150000.0
33.99,-118.33,1041.0,126500.0
34.88,-117.02,1168.0,80000.0
40.88,-123.53,918.0,75000.0
38.31,-122.7,1208.0,258100.0
34.17,-118.45,1388.0,261300.0
32.75,-117.14,678.0,162500.0
34.1,-118.13,1396.0,197500.0
33.95,-118.35,1507.0,159800.0
33.57,-117.92,921.0,500001.0
34.23,-118.66,263.0,350000.0
32.79,-115.55,697.0,59600.0
37.8,-122.41,1846.0,225000.0
34.07,-117.45,2292.0,113500.0
37.73,-120.86,263.0,183300.0
33.96,-118.22,1290.0,161800.0
33.99,-118.19,1398.0,147800.0
39.15,-121.63,940.0,72500.0
34.06,-117.32,564.0,63500.0
34.19,-119.13,6242.0,206800.0
33.85,-118.37,2537.0,395300.0
33.7,-117.76,2042.0,344900.0
34.1,-118.38,975.0,500001.0
36.77,-119.8,1114.0,87600.0
37.74,-122.48,1072.0,314300.0
33.87,-118.03,1368.0,277600.0
33.89,-118.24,1211.0,98300.0
33.67,-117.81,675.0,199600.0
32.74,-117.11,621.0,123100.0
34.21,-118.36,198.0,152900.0
37.4,-122.12,921.0,500001.0
37.45,-122.23,1586.0,395100.0
38.53,-122.82,907.0,172900.0
33.83,-118.31,2083.0,223400.0
32.8,-115.57,961.0,72600.0
37.11,-120.25,1285.0,50500.0
33.59,-117.7,3445.0,190900.0
37.75,-122.44,2304.0,409700.0
32.68,-117.02,2065.0,267400.0
33.72,-117.87,2445.0,174000.0
37.96,-122.52,818.0,331000.0
34.05,-117.72,1243.0,107000.0
38.67,-121.28,833.0,160000.0
33.05,-117.3,775.0,331300.0
35.29,-120.65,1344.0,222900.0
34.32,-118.41,3473.0,203400.0
34.05,-117.49,660.0,207700.0
33.88,-118.22,1335.0,102500.0
37.96,-120.39,922.0,164000.0
38.65,-121.52,494.0,331300.0
33.99,-118.31,694.0,108000.0
37.12,-121.65,2648.0,239300.0
36.33,-119.66,988.0,58100.0
36.77,-119.78,666.0,58100.0
37.9,-122.52,689.0,267100.0
34.08,-117.75,1797.0,135100.0
36.05,-119.27,481.0,112500.0
33.63,-117.88,3162.0,345400.0
33.93,-117.93,1702.0,184400.0
33.93,-118.23,909.0,96700.0
34.17,-118.14,1056.0,146700.0
34.0,-118.27,888.0,95800.0
34.01,-118.11,775.0,190000.0
33.76,-117.81,835.0,281800.0
34.27,-118.71,719.0,179400.0
36.82,-119.67,1133.0,123300.0
37.27,-121.9,1996.0,263600.0
32.76,-117.1,934.0,139600.0
32.79,-117.25,458.0,328600.0
33.94,-118.26,850.0,93400.0
34.13,-117.98,1279.0,142900.0
34.07,-118.1,1383.0,170300.0
38.36,-121.99,75.0,84400.0
36.78,-119.87,3406.0,84500.0
34.02,-117.9,8997.0,226200.0
33.92,-118.18,2282.0,136400.0
32.81,-117.18,1503.0,204000.0
34.13,-118.6,5452.0,472000.0
34.26,-118.31,1124.0,189600.0
37.86,-122.27,486.0,250000.0
38.93,-122.6,572.0,62000.0
36.8,-119.71,646.0,72800.0
40.01,-122.13,451.0,63300.0
34.22,-119.06,2257.0,177100.0
37.75,-122.14,579.0,255900.0
32.8,-117.24,828.0,276300.0
36.34,-119.3,1178.0,48100.0
33.73,-117.9,5116.0,164100.0
33.89,-118.31,1192.0,231500.0
36.58,-119.63,1127.0,55300.0
33.81,-118.36,4458.0,378800.0
38.14,-122.23,792.0,90400.0
34.04,-118.26,1051.0,162500.0
33.99,-118.4,591.0,326700.0
34.25,-118.54,1191.0,322200.0
33.94,-118.19,1315.0,160800.0
34.16,-118.07,970.0,369400.0
32.59,-117.05,3073.0,98300.0
36.82,-119.7,1482.0,68200.0
37.2,-121.7,469.0,385700.0
32.73,-117.03,1169.0,142000.0
33.42,-117.61,1919.0,282000.0
37.75,-122.4,1029.0,214600.0
34.12,-118.06,1660.0,271500.0
40.51,-122.24,1006.0,116800.0
35.94,-121.0,1479.0,114600.0
34.05,-118.35,1533.0,234100.0
34.06,-117.74,727.0,137500.0
32.65,-117.09,573.0,145800.0
33.64,-117.9,1081.0,339800.0
33.74,-116.95,1270.0,91200.0
34.27,-119.17,3982.0,236500.0
37.3,-121.88,927.0,247000.0
34.04,-117.94,977.0,163000.0
38.43,-122.68,1150.0,191900.0
34.34,-119.04,334.0,281300.0
39.15,-121.68,1292.0,115200.0
37.57,-120.98,449.0,129700.0
37.94,-122.32,697.0,267700.0
37.26,-121.83,1393.0,259300.0
33.6,-117.66,1648.0,278100.0
35.12,-118.46,2033.0,85500.0
37.67,-121.04,166.0,162500.0
35.2,-119.93,671.0,69800.0
33.96,-118.43,800.0,500001.0
33.99,-118.05,1085.0,263400.0
38.3,-122.03,713.0,223900.0
33.83,-117.91,375.0,160600.0
32.97,-116.67,120.0,193800.0
39.32,-121.65,374.0,73500.0
34.02,-118.16,2053.0,149200.0
33.97,-118.14,1763.0,150000.0
33.38,-117.25,1031.0,134400.0
34.06,-118.27,3723.0,112500.0
34.0,-117.68,2335.0,225400.0
34.01,-118.26,1628.0,115800.0
33.99,-118.28,1861.0,95000.0
37.39,-122.25,153.0,500001.0
38.39,-122.84,793.0,216900.0
34.03,-118.16,925.0,145000.0
34.02,-118.02,2647.0,302400.0
33.08,-117.3,1389.0,343200.0
32.86,-116.62,2032.0,169100.0
37.73,-122.43,1008.0,264000.0
33.67,-117.38,4776.0,132600.0
34.06,-118.34,768.0,327300.0
34.05,-118.28,1754.0,275000.0
38.06,-122.17,1764.0,187100.0
32.72,-117.06,1626.0,116900.0
34.01,-118.28,2450.0,132000.0
33.43,-117.62,2321.0,231000.0
38.58,-122.59,1454.0,185700.0
33.11,-117.31,2904.0,188100.0
34.22,-118.52,2891.0,318100.0
35.48,-120.65,1341.0,166900.0
34.14,-117.96,993.0,163900.0
33.77,-117.96,2777.0,222800.0
36.95,-121.79,1516.0,192200.0
34.08,-117.88,3147.0,187800.0
34.11,-118.14,1427.0,444500.0
37.66,-120.98,401.0,127100.0
33.74,-117.9,1032.0,180400.0
33.22,-117.37,1435.0,125600.0
34.09,-117.97,2259.0,143400.0
33.92,-117.93,1393.0,174400.0
38.25,-122.04,241.0,125000.0
34.06,-118.11,2221.0,192300.0
39.25,-121.06,1390.0,172800.0
34.17,-118.16,674.0,155400.0
37.76,-122.17,1074.0,90600.0
33.93,-117.5,2903.0,135600.0
37.55,-120.85,187.0,275000.0
34.43,-119.72,777.0,275000.0
37.31,-121.8,1789.0,232000.0
34.04,-118.42,574.0,500001.0
37.34,-121.86,6234.0,177300.0
33.98,-118.02,707.0,332700.0
34.08,-118.21,1347.0,133900.0
32.72,-117.01,2104.0,132300.0
37.35,-120.62,572.0,71000.0
32.79,-116.95,7178.0,123200.0
33.9,-118.37,177.0,256300.0
39.76,-121.86,4030.0,87300.0
34.94,-120.44,1634.0,122700.0
34.02,-118.34,685.0,130300.0
33.34,-115.9,329.0,62800.0
34.58,-117.4,483.0,64700.0
32.75,-117.1,955.0,96400.0
33.86,-118.15,1385.0,213800.0
40.57,-122.35,859.0,69400.0
34.04,-118.46,1390.0,325000.0
33.87,-118.3,1510.0,214700.0
34.28,-117.21,527.0,167600.0
34.06,-118.11,1148.0,214700.0
37.38,-122.08,1496.0,353600.0
32.93,-117.14,1205.0,171200.0
34.05,-118.38,900.0,417900.0
38.55,-121.47,861.0,55800.0
33.79,-118.21,2557.0,145300.0
37.67,-119.81,79.0,93800.0
34.14,-118.12,1718.0,217900.0
33.97,-118.02,887.0,313800.0
37.39,-122.1,591.0,353100.0
32.76,-117.13,1283.0,127100.0
34.28,-118.72,1392.0,223900.0
33.99,-118.2,1615.0,141700.0
34.5,-117.31,883.0,116700.0
34.07,-118.36,944.0,456900.0
37.95,-122.35,1801.0,110300.0
37.48,-122.29,2009.0,500001.0
37.3,-120.4,967.0,89400.0
41.4,-120.12,976.0,52600.0
38.08,-122.58,4406.0,285600.0
33.74,-117.85,5756.0,170800.0
38.51,-121.42,4769.0,90400.0
36.68,-121.79,3794.0,168300.0
37.19,-122.1,420.0,273300.0
33.71,-117.88,1914.0,185200.0
38.1,-122.2,4620.0,210000.0
32.72,-117.0,2352.0,143200.0
38.69,-121.51,450.0,108600.0
37.38,-122.06,1227.0,262500.0
34.06,-118.33,737.0,433800.0
34.05,-117.98,1467.0,159800.0
41.43,-122.49,1544.0,76100.0
32.76,-117.04,1285.0,152200.0
37.76,-122.23,378.0,333000.0
34.17,-118.3,342.0,200000.0
33.83,-118.1,956.0,234400.0
33.95,-118.26,1296.0,96700.0
34.04,-118.32,544.0,176800.0
34.14,-118.1,1287.0,324400.0
34.04,-117.64,2556.0,102500.0
34.12,-117.88,522.0,178000.0
37.32,-122.06,1440.0,380800.0
34.44,-119.85,1173.0,276800.0
37.04,-121.93,677.0,363500.0
33.46,-117.65,2824.0,277300.0
34.15,-117.26,1100.0,88300.0
34.86,-120.43,1538.0,168100.0
34.11,-118.09,1231.0,316800.0
37.63,-122.04,369.0,226700.0
32.9,-117.13,1798.0,175200.0
34.15,-118.01,986.0,265500.0
34.15,-118.84,1527.0,358500.0
38.88,-121.06,3096.0,184300.0
37.29,-121.89,1125.0,268800.0
33.64,-117.49,3191.0,302000.0
33.72,-116.29,1097.0,167400.0
32.8,-117.25,731.0,258300.0
32.91,-117.15,889.0,174800.0
39.74,-121.88,7517.0,153100.0
33.97,-118.14,2461.0,160800.0
32.67,-115.49,1083.0,73100.0
34.12,-117.89,885.0,168800.0
37.8,-122.18,955.0,285800.0
34.12,-117.3,971.0,64800.0
37.26,-121.91,1989.0,255200.0
34.15,-118.47,2381.0,457300.0
34.14,-118.2,1012.0,217000.0
34.16,-118.4,1150.0,364700.0
32.57,-117.1,3662.0,133700.0
38.46,-122.88,737.0,249200.0
33.89,-117.96,625.0,334100.0
36.95,-121.82,1417.0,349300.0
34.1,-117.73,1344.0,226000.0
34.16,-117.35,1054.0,73400.0
36.31,-119.61,1460.0,46300.0
37.79,-122.47,194.0,500001.0
37.67,-121.0,995.0,110200.0
35.32,-120.65,3574.0,300000.0
36.57,-119.97,1425.0,69400.0
32.72,-117.13,1780.0,137500.0
37.0,-122.04,796.0,116600.0
34.08,-117.87,2037.0,267200.0
33.68,-117.96,817.0,219200.0
33.74,-116.22,2918.0,69400.0
33.93,-118.24,992.0,88700.0
33.21,-117.38,1514.0,103300.0
37.75,-122.48,1136.0,331000.0
34.02,-117.91,4349.0,199300.0
38.27,-122.52,872.0,248300.0
34.44,-119.8,1176.0,280200.0
37.76,-122.42,2129.0,391200.0
37.79,-122.47,990.0,483300.0
38.6,-121.28,564.0,111600.0
38.04,-121.35,3771.0,146000.0
34.16,-118.25,2690.0,280000.0
34.26,-118.45,992.0,195600.0
33.49,-117.73,654.0,500001.0
34.12,-117.5,4436.0,191700.0
32.67,-117.01,1125.0,266900.0
34.01,-117.61,99.0,500000.0
32.81,-116.92,1510.0,158900.0
37.4,-122.1,1009.0,276000.0
34.06,-118.28,2251.0,400000.0
38.25,-122.0,6657.0,142900.0
34.15,-117.97,1268.0,500001.0
37.52,-122.3,994.0,417000.0
34.07,-118.86,970.0,500001.0
37.72,-122.46,1216.0,238600.0
33.77,-118.17,2077.0,181300.0
34.0,-116.57,69.0,76600.0
37.79,-122.41,1688.0,237500.0
33.94,-117.98,2038.0,258800.0
37.97,-122.04,3621.0,112500.0
36.02,-119.8,171.0,225000.0
34.03,-118.43,788.0,373600.0
35.38,-118.97,1041.0,57500.0
34.08,-118.1,3985.0,204600.0
38.43,-122.75,1086.0,149100.0
37.68,-122.1,691.0,196900.0
32.73,-117.16,821.0,200000.0
34.04,-118.2,547.0,135400.0
33.91,-117.49,3754.0,139100.0
36.22,-119.35,915.0,106800.0
38.03,-122.14,54.0,225000.0
37.96,-120.24,935.0,79400.0
38.2,-122.66,1351.0,251300.0
37.37,-120.75,1037.0,88800.0
33.76,-118.08,692.0,54300.0
33.23,-117.33,1258.0,127900.0
33.7,-117.95,2585.0,231900.0
37.79,-122.19,1737.0,140500.0
33.96,-118.22,1711.0,164200.0
40.47,-122.33,1296.0,66100.0
32.75,-117.09,1620.0,84400.0
33.12,-117.07,1224.0,146300.0
36.35,-119.42,1031.0,48000.0
34.08,-118.33,671.0,500001.0
33.55,-117.27,2088.0,429000.0
39.21,-123.19,821.0,118800.0
34.26,-118.45,894.0,209600.0
33.96,-118.21,1590.0,159300.0
37.99,-121.3,1167.0,87500.0
33.73,-118.31,656.0,351900.0
37.76,-122.4,1347.0,239100.0
38.32,-122.53,1371.0,332300.0
37.36,-122.06,662.0,500001.0
37.93,-122.05,2957.0,184900.0
34.14,-118.11,810.0,358700.0
38.94,-122.62,215.0,55000.0
34.12,-118.19,2833.0,176900.0
34.07,-118.19,1152.0,169600.0
35.48,-120.56,1609.0,267500.0
36.25,-119.4,909.0,132800.0
34.21,-119.03,2398.0,319000.0
38.3,-122.69,1693.0,292100.0
37.73,-122.44,587.0,261900.0
37.96,-121.32,922.0,87200.0
37.4,-122.1,1374.0,293500.0
39.13,-122.95,225.0,137500.0
34.0,-118.34,1183.0,314900.0
37.08,-122.0,2149.0,373400.0
36.69,-121.66,7249.0,168900.0
34.1,-118.28,2004.0,217300.0
40.78,-124.14,982.0,92800.0
33.65,-117.94,2327.0,222100.0
34.01,-118.41,1290.0,302500.0
38.56,-121.47,874.0,95800.0
35.36,-118.99,1210.0,47800.0
34.01,-117.75,10450.0,289600.0
32.59,-117.07,1327.0,96200.0
34.18,-118.52,1047.0,216000.0
37.59,-122.37,963.0,500000.0
33.8,-117.93,891.0,231900.0
36.3,-119.21,1092.0,49400.0
34.16,-118.61,1550.0,367400.0
34.13,-117.76,7249.0,358700.0
39.35,-121.65,1098.0,86400.0
34.09,-118.29,1941.0,225000.0
37.62,-121.01,1687.0,73700.0
36.62,-121.93,406.0,253800.0
32.8,-117.13,1263.0,175300.0
33.97,-118.46,3408.0,500001.0
37.48,-122.22,3107.0,229500.0
37.27,-121.84,1293.0,253200.0
35.03,-117.82,1347.0,71800.0
34.1,-118.29,1165.0,254200.0
39.03,-121.91,657.0,65800.0
38.01,-120.37,242.0,123200.0
33.71,-118.29,902.0,332800.0
38.25,-122.05,680.0,99000.0
37.78,-122.27,718.0,207900.0
33.87,-117.87,1534.0,297100.0
38.63,-121.39,1661.0,118900.0
38.57,-121.37,1762.0,135800.0
38.6,-121.39,2607.0,118800.0
33.92,-118.29,1293.0,145200.0
33.76,-117.92,662.0,174300.0
35.32,-118.99,567.0,36600.0
33.48,-117.7,1156.0,336700.0
33.87,-118.32,1212.0,283800.0
35.37,-119.01,477.0,47500.0
34.02,-118.25,1698.0,130700.0
34.25,-119.23,29.0,275000.0
37.48,-122.23,879.0,298400.0
39.13,-121.65,2336.0,89100.0
32.84,-116.94,778.0,166300.0
34.03,-118.46,886.0,325000.0
34.07,-118.38,1235.0,500001.0
34.05,-118.22,928.0,155000.0
33.97,-118.3,567.0,124100.0
37.75,-122.48,1052.0,329200.0
34.06,-118.29,2716.0,350000.0
32.58,-117.1,1318.0,120800.0
33.93,-118.18,1820.0,122900.0
37.52,-122.28,1228.0,397900.0
33.89,-118.29,1578.0,200600.0
35.6,-119.33,2682.0,60500.0
37.22,-121.86,2893.0,361200.0
33.95,-117.39,1742.0,109100.0
37.64,-122.06,857.0,350000.0
37.79,-122.21,859.0,138800.0
33.77,-118.09,847.0,67500.0
33.54,-117.71,962.0,318300.0
33.94,-117.99,1214.0,212300.0
37.95,-122.03,804.0,202300.0
39.74,-121.57,705.0,126100.0
37.78,-122.22,1807.0,102300.0
37.64,-120.95,1957.0,88300.0
33.91,-118.26,711.0,101900.0
37.04,-122.04,1987.0,312300.0
37.95,-121.25,1208.0,55300.0
34.03,-118.32,1272.0,121500.0
36.73,-119.78,1280.0,43300.0
33.88,-118.36,709.0,336200.0
37.31,-121.93,969.0,252800.0
38.07,-120.55,463.0,92200.0
39.67,-120.24,143.0,68600.0
37.9,-122.27,671.0,417500.0
34.53,-117.96,1681.0,141000.0
33.91,-118.32,757.0,180500.0
38.58,-121.81,808.0,286000.0
40.17,-120.94,597.0,89200.0
37.76,-122.42,1630.0,265000.0
37.99,-122.04,1478.0,136200.0
37.74,-122.44,909.0,294900.0
33.99,-118.45,953.0,420800.0
38.01,-121.33,531.0,151900.0
33.07,-114.98,374.0,57500.0
34.14,-118.49,1190.0,500001.0
33.95,-118.27,1753.0,93600.0
37.66,-121.04,913.0,162800.0
34.58,-118.08,2169.0,116300.0
39.18,-120.99,1016.0,153000.0
37.64,-121.0,293.0,67500.0
34.05,-117.15,633.0,162300.0
37.38,-121.81,244.0,416700.0
34.16,-118.1,1235.0,283700.0
33.89,-118.09,717.0,164400.0
34.23,-118.44,1418.0,181800.0
38.52,-121.47,1971.0,66800.0
33.18,-117.27,1481.0,215700.0
37.67,-122.07,1039.0,165300.0
34.07,-118.27,1593.0,213300.0
33.83,-118.03,1668.0,229600.0
34.08,-117.38,3095.0,112600.0
34.16,-118.16,545.0,230700.0
33.99,-118.37,1305.0,397000.0
34.42,-119.72,980.0,261000.0
38.67,-121.31,970.0,115500.0
34.01,-117.68,5718.0,123500.0
37.91,-122.29,905.0,263200.0
38.13,-121.19,1085.0,165200.0
34.69,-118.15,712.0,107500.0
33.93,-118.42,2191.0,382200.0
39.14,-123.2,878.0,109200.0
39.27,-121.02,1424.0,155000.0
33.94,-118.16,1685.0,238300.0
35.38,-118.92,1733.0,70600.0
34.21,-118.58,1034.0,250900.0
37.32,-121.93,1607.0,184700.0
32.67,-117.11,445.0,93000.0
36.6,-119.45,247.0,73000.0
38.69,-121.37,590.0,80200.0
34.11,-118.31,735.0,433300.0
34.09,-117.73,1355.0,117800.0
34.22,-118.87,1566.0,305400.0
34.17,-118.42,914.0,359700.0
40.76,-124.17,992.0,82800.0
33.61,-116.48,457.0,115300.0
34.1,-118.06,1308.0,260100.0
36.13,-120.36,1306.0,55500.0
39.1,-121.14,629.0,171500.0
37.53,-120.79,853.0,108300.0
38.55,-121.5,957.0,209800.0
34.45,-116.51,2330.0,51300.0
38.36,-121.2,1402.0,175700.0
37.93,-121.22,206.0,121400.0
37.57,-122.35,784.0,500001.0
35.29,-120.65,850.0,249600.0
38.34,-121.96,1597.0,143500.0
37.36,-121.88,1342.0,199000.0
38.52,-121.51,1167.0,181400.0
34.42,-118.49,2082.0,213400.0
34.09,-117.89,1005.0,188300.0
34.17,-119.08,63.0,125000.0
34.19,-118.88,3232.0,228700.0
